run_id,git_sha,prompt_version,ticker,question_id,question,faithfulness,structure,correctness,analyst_logic,composite,cosine,tool_call_ok,hallucination_ok,elapsed_ms,eval_type,dialogue_fixture_id,dialogue_turns,analyst_likeness,analyst_likeness_rationale,helpfulness,helpfulness_rationale,non_hallucination,non_hallucination_rationale,exploration_quality,exploration_quality_rationale,voice_match,voice_match_rationale,dialogue_composite,judge_model,agent_model,analyst_likeness_se,helpfulness_se,non_hallucination_se,exploration_quality_se,voice_match_se,dialogue_composite_se,dialogue_n
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,,,,,8,0.3697,1,1,1702
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,,,,,4,0.3221,1,1,1755
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AAPL,aapl-technical,Where is AAPL on the price chart — is the trend intact?,,,,,8,0.4543,1,1,5547
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,MSFT,msft-news,What's the recent news sentiment around MSFT?,,,,,7,0.4825,1,1,14003
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,,,,,8,0.441,1,1,17373
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,GOOGL,googl-combined,Give me a balanced thesis on GOOGL — fundamentals plus technicals.,,,,,8,0.3933,1,1,25171
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,,,,,8,0.3965,1,1,17899
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,META,meta-combined,Should I be cautious about META based on the latest data?,,,,,9,0.3518,1,1,29107
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,META,meta-news,What's driving recent META headlines?,,,,,8,0.4164,1,1,12626
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,,,,,8,0.4532,1,1,11775
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,TSLA,tsla-news,What's the recent news flow around TSLA?,,,,,8,0.3485,1,1,12144
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,,,,,7,0.4834,1,1,13602
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,V,v-combined,Give me a balanced thesis on V right now.,,,,,8,0.3007,1,1,8334
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,UNH,unh-fundamental,What is UNH's current fundamental health?,,,,,6,0.4743,1,1,14005
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,UNH,unh-news,Are there any concerning news items on UNH lately?,,,,,7,0.398,1,1,11719
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,,,,,8,0.407,1,1,9355
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,,,,,6,0.3843,1,1,10379
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,conversational-off-domain-weather,What's the weather like today?,,,,,8,0.2791,1,1,8080
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals — valuation deep dive.,,,,,8,0.5614,1,1,8273
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,V,v-technical-analysis,Give me a technical analysis of V — chart setup and indicators.,,,,,8,0.5196,1,1,6893
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,UNH,unh-news-sentiment,What's the news sentiment on UNH — any concerning headlines?,,,,,7,0.3683,1,1,10498
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA — is the technical setup bullish?,,,,,6,0.4498,1,1,7893
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,,,,,8,0.4493,1,1,8329
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,,,,,6,0.3345,1,1,9326
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA — is the technical momentum supporting further upside?,,,,,7,0.426,1,0,7819
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AMZN,amzn-verdict-shape,Give me a thesis on AMZN — what's the right trade action here?,,,,,7,0.4178,1,1,7604
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA — what does the RSI trend say about near-term momentum?,,,,,8,0.4768,1,1,7305
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,,,,,8,0.4694,1,1,8299
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,,,,,9,0.6142,1,1,13668
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,,,,,9,0.3833,1,1,33699
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AMZN,amzn-meta-fundamental,Compare AMZN vs META — which has the stronger fundamental case?,,,,,3,0.2879,1,1,8419
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum — who has the stronger chart setup?,,,,,6,0.3432,1,1,9794
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,,,,,5,0.099,1,1,8857
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AAPL,conversational-capability-ask,What can you actually help me with?,,,,,6,0.3641,1,1,6251
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals — how is the business valued?,,,,,8,0.468,1,1,7175
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals — what does the earnings picture look like?,,,,,8,0.5093,1,1,6905
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,MSFT,msft-technical-analysis,Give me a technical read on MSFT — what do the indicators say?,,,,,7,0.531,1,1,14356
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL — trend, momentum, and chart setup.",,,,,8,0.5437,1,1,8370
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,TSLA,tsla-news-sentiment,What's the current news sentiment on TSLA — any notable headlines?,,,,,7,0.3743,1,1,6919
20260520T152324Z-e1287e,24f5fd5,085eb3b1cb,META,meta-news-sentiment,What's the news sentiment around META right now — anything worth flagging?,,,,,7,0.4812,1,1,6538
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,,,,,8,0.3422,1,1,2738
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,,,,,8,0.3885,1,1,6538
20260520T161350Z-436354,6de96e4,085eb3b1cb,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,,,,,6,0.4125,1,1,11637
20260520T161350Z-436354,6de96e4,085eb3b1cb,AAPL,aapl-technical,Where is AAPL on the price chart — is the trend intact?,,,,,8,0.4732,1,1,12818
20260520T161350Z-436354,6de96e4,085eb3b1cb,MSFT,msft-news,What's the recent news sentiment around MSFT?,,,,,7,0.4225,1,1,7707
20260520T161350Z-436354,6de96e4,085eb3b1cb,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,,,,,8,0.4846,1,1,13292
20260520T161350Z-436354,6de96e4,085eb3b1cb,GOOGL,googl-combined,Give me a balanced thesis on GOOGL — fundamentals plus technicals.,,,,,8,0.3277,1,1,8592
20260520T161350Z-436354,6de96e4,085eb3b1cb,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,,,,,6,0.4696,1,1,12091
20260520T161350Z-436354,6de96e4,085eb3b1cb,META,meta-combined,Should I be cautious about META based on the latest data?,,,,,8,0.3341,1,1,12873
20260520T161350Z-436354,6de96e4,085eb3b1cb,META,meta-news,What's driving recent META headlines?,,,,,7,0.3961,1,1,15310
20260520T161350Z-436354,6de96e4,085eb3b1cb,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,,,,,8,0.4621,1,1,13585
20260520T161350Z-436354,6de96e4,085eb3b1cb,TSLA,tsla-news,What's the recent news flow around TSLA?,,,,,7,0.396,1,1,12414
20260520T161350Z-436354,6de96e4,085eb3b1cb,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,,,,,7,0.4993,1,1,11859
20260520T161350Z-436354,6de96e4,085eb3b1cb,V,v-combined,Give me a balanced thesis on V right now.,,,,,8,0.2637,1,1,7469
20260520T161350Z-436354,6de96e4,085eb3b1cb,UNH,unh-fundamental,What is UNH's current fundamental health?,,,,,6,0.4744,1,1,15377
20260520T161350Z-436354,6de96e4,085eb3b1cb,UNH,unh-news,Are there any concerning news items on UNH lately?,,,,,7,0.3859,1,1,17039
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,,,,,8,0.407,1,1,9192
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,,,,,6,0.4183,1,1,9361
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,conversational-off-domain-weather,What's the weather like today?,,,,,8,0.2857,1,1,7201
20260520T161350Z-436354,6de96e4,085eb3b1cb,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals — valuation deep dive.,,,,,8,0.5495,1,1,5931
20260520T161350Z-436354,6de96e4,085eb3b1cb,V,v-technical-analysis,Give me a technical analysis of V — chart setup and indicators.,,,,,8,0.5103,1,1,7456
20260520T161350Z-436354,6de96e4,085eb3b1cb,UNH,unh-news-sentiment,What's the news sentiment on UNH — any concerning headlines?,,,,,7,0.3678,1,1,7655
20260520T161350Z-436354,6de96e4,085eb3b1cb,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA — is the technical setup bullish?,,,,,7,0.3637,1,1,7113
20260520T161350Z-436354,6de96e4,085eb3b1cb,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,,,,,8,0.4672,1,1,9455
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,,,,,5,0.3316,1,1,11134
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA — is the technical momentum supporting further upside?,,,,,7,0.4016,1,1,9071
20260520T161350Z-436354,6de96e4,085eb3b1cb,AMZN,amzn-verdict-shape,Give me a thesis on AMZN — what's the right trade action here?,,,,,8,0.4054,1,1,8895
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA — what does the RSI trend say about near-term momentum?,,,,,8,0.4834,1,1,8448
20260520T161350Z-436354,6de96e4,085eb3b1cb,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,,,,,8,0.4694,1,1,7395
20260520T161350Z-436354,6de96e4,085eb3b1cb,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,,,,,9,0.6142,1,1,14048
20260520T161350Z-436354,6de96e4,085eb3b1cb,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,,,,,9,0.3833,1,1,72463
20260520T161350Z-436354,6de96e4,085eb3b1cb,AMZN,amzn-meta-fundamental,Compare AMZN vs META — which has the stronger fundamental case?,,,,,5,0.3013,1,1,9081
20260520T161350Z-436354,6de96e4,085eb3b1cb,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum — who has the stronger chart setup?,,,,,6,0.3413,1,1,9045
20260520T161350Z-436354,6de96e4,085eb3b1cb,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,,,,,5,0.099,1,1,7855
20260520T161350Z-436354,6de96e4,085eb3b1cb,AAPL,conversational-capability-ask,What can you actually help me with?,,,,,6,0.3641,1,1,5850
20260520T161350Z-436354,6de96e4,085eb3b1cb,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals — how is the business valued?,,,,,8,0.4878,1,1,7213
20260520T161350Z-436354,6de96e4,085eb3b1cb,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals — what does the earnings picture look like?,,,,,8,0.5093,1,1,8200
20260520T161350Z-436354,6de96e4,085eb3b1cb,MSFT,msft-technical-analysis,Give me a technical read on MSFT — what do the indicators say?,,,,,8,0.5373,1,1,14984
20260520T161350Z-436354,6de96e4,085eb3b1cb,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL — trend, momentum, and chart setup.",,,,,8,0.5289,1,1,7485
20260520T161350Z-436354,6de96e4,085eb3b1cb,TSLA,tsla-news-sentiment,What's the current news sentiment on TSLA — any notable headlines?,,,,,7,0.4485,1,1,7180
20260520T161350Z-436354,6de96e4,085eb3b1cb,META,meta-news-sentiment,What's the news sentiment around META right now — anything worth flagging?,,,,,6,0.4582,1,1,6010
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,0,10,10,8,0.442,1,1,2927
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,0,8,10,7,0.3913,1,1,7343
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,10,8,0.407,1,1,7551
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,8,8,8,8,0.3001,1,1,9383
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,10,8,0.2857,1,1,6111
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,0,2,4,4,0.3644,1,1,8901
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA — is the technical momentum supporting further upside?,10,10,6,7,8,0.363,1,1,8824
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA — what does the RSI trend say about near-term momentum?,10,10,8,8,9,0.4769,1,1,8403
20260520T173847Z-63ca05,ae80e70,085eb3b1cb,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,10,5,0.099,1,1,6987
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,2,8,10,8,0.4752,1,1,3394
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,2,8,10,8,0.3929,1,1,2123
20260523T042413Z-0d7f33,192a578,89018c9ff2,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,0,0,0,4,1,0.4568,1,1,2641
20260523T042413Z-0d7f33,192a578,89018c9ff2,AAPL,aapl-technical,Where is AAPL on the price chart — is the trend intact?,10,0,8,7,6,0.4811,1,1,19076
20260523T042413Z-0d7f33,192a578,89018c9ff2,MSFT,msft-news,What's the recent news sentiment around MSFT?,0,0,8,7,4,0.5478,1,1,14810
20260523T042413Z-0d7f33,192a578,89018c9ff2,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,0,8,10,7,0.4607,1,1,13679
20260523T042413Z-0d7f33,192a578,89018c9ff2,GOOGL,googl-combined,Give me a balanced thesis on GOOGL — fundamentals plus technicals.,10,10,9,7,9,0.3904,1,0,8325
20260523T042413Z-0d7f33,192a578,89018c9ff2,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,0,6,8,6,0.4469,1,0,12128
20260523T042413Z-0d7f33,192a578,89018c9ff2,META,meta-combined,Should I be cautious about META based on the latest data?,10,10,8,7,9,0.3124,1,1,13606
20260523T042413Z-0d7f33,192a578,89018c9ff2,META,meta-news,What's driving recent META headlines?,10,0,10,10,8,0.4336,1,1,12709
20260523T042413Z-0d7f33,192a578,89018c9ff2,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,0,10,10,8,0.4807,1,1,11666
20260523T042413Z-0d7f33,192a578,89018c9ff2,TSLA,tsla-news,What's the recent news flow around TSLA?,10,0,10,10,8,0.378,1,1,12591
20260523T042413Z-0d7f33,192a578,89018c9ff2,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,0,8,10,7,0.4568,1,0,13915
20260523T042413Z-0d7f33,192a578,89018c9ff2,V,v-combined,Give me a balanced thesis on V right now.,10,10,8,7,9,0.3272,1,0,8437
20260523T042413Z-0d7f33,192a578,89018c9ff2,UNH,unh-fundamental,What is UNH's current fundamental health?,10,0,4,7,5,0.4386,1,0,37513
20260523T042413Z-0d7f33,192a578,89018c9ff2,UNH,unh-news,Are there any concerning news items on UNH lately?,10,0,8,8,6,0.3939,1,1,12280
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,10,10,8,0.407,1,1,13097
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,0,8,8,6,0.3563,1,1,10466
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,10,10,8,0.2857,1,1,7177
20260523T042413Z-0d7f33,192a578,89018c9ff2,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals — valuation deep dive.,10,0,8,10,7,0.5533,1,0,7228
20260523T042413Z-0d7f33,192a578,89018c9ff2,V,v-technical-analysis,Give me a technical analysis of V — chart setup and indicators.,10,0,10,10,8,0.551,1,1,7318
20260523T042413Z-0d7f33,192a578,89018c9ff2,UNH,unh-news-sentiment,What's the news sentiment on UNH — any concerning headlines?,10,0,8,10,7,0.4471,1,1,6521
20260523T042413Z-0d7f33,192a578,89018c9ff2,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA — is the technical setup bullish?,10,0,8,8,6,0.4234,1,1,6781
20260523T042413Z-0d7f33,192a578,89018c9ff2,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,0,10,10,8,0.5276,1,1,7635
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,0,0,7,4,0.3122,1,1,9991
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA — is the technical momentum supporting further upside?,10,10,8,5,8,0.5173,1,1,9134
20260523T042413Z-0d7f33,192a578,89018c9ff2,AMZN,amzn-verdict-shape,Give me a thesis on AMZN — what's the right trade action here?,10,10,8,7,9,0.5276,1,0,8587
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA — what does the RSI trend say about near-term momentum?,10,10,8,8,9,0.3746,1,1,9340
20260523T042413Z-0d7f33,192a578,89018c9ff2,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,5,10,6,0.4817,1,1,6644
20260523T042413Z-0d7f33,192a578,89018c9ff2,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,10,10,8,0.6052,1,1,12083
20260523T042413Z-0d7f33,192a578,89018c9ff2,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,10,0,10,10,8,0.3833,1,1,7138
20260523T042413Z-0d7f33,192a578,89018c9ff2,AMZN,amzn-meta-fundamental,Compare AMZN vs META — which has the stronger fundamental case?,8,6,4,6,6,0.2944,1,1,10405
20260523T042413Z-0d7f33,192a578,89018c9ff2,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum — who has the stronger chart setup?,10,8,9,8,9,0.3342,1,1,10028
20260523T042413Z-0d7f33,192a578,89018c9ff2,NVDA,conversational-off-domain-coding,Can you help me debug a Python function that's throwing a KeyError?,10,0,0,10,5,0.099,1,1,4595
20260523T042413Z-0d7f33,192a578,89018c9ff2,AAPL,conversational-capability-ask,What can you actually help me with?,0,0,4,8,3,0.3654,1,1,5704
20260523T042413Z-0d7f33,192a578,89018c9ff2,AAPL,aapl-fundamental-analysis,Walk me through AAPL's fundamentals — how is the business valued?,10,0,8,10,7,0.5294,1,0,7111
20260523T042413Z-0d7f33,192a578,89018c9ff2,AMZN,amzn-fundamental-analysis,Break down AMZN's fundamentals — what does the earnings picture look like?,10,0,8,8,6,0.4417,1,0,6534
20260523T042413Z-0d7f33,192a578,89018c9ff2,MSFT,msft-technical-analysis,Give me a technical read on MSFT — what do the indicators say?,10,0,8,10,7,0.5322,1,1,12533
20260523T042413Z-0d7f33,192a578,89018c9ff2,GOOGL,googl-technical-deepdive,"Give me a detailed technical analysis on GOOGL — trend, momentum, and chart setup.",10,0,10,10,8,0.4627,1,1,7866
20260523T042413Z-0d7f33,192a578,89018c9ff2,TSLA,tsla-news-sentiment,What's the current news sentiment on TSLA — any notable headlines?,10,0,8,10,7,0.3836,1,1,6888
20260523T042413Z-0d7f33,192a578,89018c9ff2,META,meta-news-sentiment,What's the news sentiment around META right now — anything worth flagging?,10,0,10,10,8,0.4181,1,1,6573
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-technical,Is NVDA overbought right now? Walk me through the technical setup.,10,0,0,0,2,0.3941,1,1,2129
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-fundamental,What does NVDA's most recent fundamental picture look like?,10,0,0,0,2,0.459,1,1,955
20260527T113125Z-80df8c,b4d8e65,10bba05d07,AAPL,aapl-fundamental,How is AAPL valued relative to its earnings?,10,0,0,10,5,0.3871,1,1,1156
20260527T113125Z-80df8c,b4d8e65,10bba05d07,AAPL,aapl-technical,Where is AAPL on the price chart -- is the trend intact?,10,0,0,0,2,0.3934,1,1,20065
20260527T113125Z-80df8c,b4d8e65,10bba05d07,MSFT,msft-news,What's the recent news flow around MSFT?,10,0,5,10,6,0.3869,1,1,19971
20260527T113125Z-80df8c,b4d8e65,10bba05d07,GOOGL,googl-technical,How is GOOGL trending technically over the recent window?,10,0,0,5,4,0.4621,1,1,20877
20260527T113125Z-80df8c,b4d8e65,10bba05d07,GOOGL,googl-combined,Give me a balanced thesis on GOOGL -- fundamentals plus technicals.,10,0,0,0,2,0.1583,1,0,20150
20260527T113125Z-80df8c,b4d8e65,10bba05d07,AMZN,amzn-fundamental,What's the fundamental case for AMZN at the moment?,10,0,0,0,2,0.3641,1,1,19217
20260527T113125Z-80df8c,b4d8e65,10bba05d07,META,meta-combined,Should I be cautious about META based on the latest data?,10,0,0,0,2,0.1294,1,0,26157
20260527T113125Z-80df8c,b4d8e65,10bba05d07,META,meta-news,What's driving recent META headlines?,10,0,0,0,2,0.3431,1,1,19040
20260527T113125Z-80df8c,b4d8e65,10bba05d07,TSLA,tsla-technical,Is TSLA breaking out or breaking down on the charts?,10,0,0,0,2,0.336,1,1,19632
20260527T113125Z-80df8c,b4d8e65,10bba05d07,TSLA,tsla-news,What's the recent news flow around TSLA?,10,0,0,0,2,0.2887,1,1,18884
20260527T113125Z-80df8c,b4d8e65,10bba05d07,JPM,jpm-fundamental,How is JPM valued versus its latest earnings?,10,0,0,0,2,0.3835,1,1,19281
20260527T113125Z-80df8c,b4d8e65,10bba05d07,V,v-combined,Give me a balanced thesis on V right now.,10,5,5,4,6,0.1456,1,0,18547
20260527T113125Z-80df8c,b4d8e65,10bba05d07,UNH,unh-fundamental,What is UNH's current fundamental health?,10,0,0,10,5,0.3888,1,1,17955
20260527T113125Z-80df8c,b4d8e65,10bba05d07,UNH,unh-news,Are there any concerning news items on UNH lately?,10,0,0,0,2,0.3047,1,1,20758
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-quickfact-rsi,What's NVDA's RSI right now?,10,0,0,10,5,0.2293,1,1,8249
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-vs-aapl-fundamental,Compare NVDA vs AAPL on valuation and fundamentals.,10,0,0,0,2,0.1511,1,1,16098
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,conversational-off-domain-weather,What's the weather like today?,10,0,8,0,4,0.3137,1,1,6561
20260527T113125Z-80df8c,b4d8e65,10bba05d07,JPM,jpm-fundamental-deepdive,Walk me through JPM's fundamentals -- valuation deep dive.,10,0,0,10,5,0.3001,1,1,13201
20260527T113125Z-80df8c,b4d8e65,10bba05d07,V,v-technical-analysis,Give me a technical analysis of V -- chart setup and indicators.,10,0,0,0,2,0.3067,1,1,6226
20260527T113125Z-80df8c,b4d8e65,10bba05d07,UNH,unh-news-sentiment,What's the news on UNH -- any concerning headlines?,10,0,0,10,5,0.2487,1,1,10014
20260527T113125Z-80df8c,b4d8e65,10bba05d07,TSLA,tsla-overbought-rsi-regime,Give me a thesis on TSLA -- is the technical setup bullish?,10,0,0,10,5,0.1981,1,1,5901
20260527T113125Z-80df8c,b4d8e65,10bba05d07,TSLA,tsla-focused-technical-no-signal-quote,Give me a technical analysis on TSLA.,10,0,0,10,5,0.2635,1,1,5279
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-msft-rsi-regime-contrast,Compare NVDA vs MSFT on technical momentum.,10,0,0,10,5,0.1341,1,1,6649
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-rsi-momentum-delta,Give me a balanced thesis on NVDA -- is the technical momentum supporting further upside?,10,0,0,10,5,0.27,1,0,6219
20260527T113125Z-80df8c,b4d8e65,10bba05d07,AMZN,amzn-verdict-shape,Give me a thesis on AMZN -- what's the right trade action here?,10,0,0,10,5,0.2154,1,0,6078
20260527T113125Z-80df8c,b4d8e65,10bba05d07,NVDA,nvda-rsi-neutral-trending-down,Give me a thesis on NVDA -- what does the RSI trend say about near-term momentum?,10,0,0,5,4,0.2593,1,0,6180
20260527T113125Z-80df8c,b4d8e65,10bba05d07,AAPL,aapl-quickfact-pe,What's AAPL's P/E ratio?,10,0,0,10,5,0.3075,1,1,6027
20260527T113125Z-80df8c,b4d8e65,10bba05d07,MSFT,msft-quickfact-close,What is MSFT's most recent closing price?,10,0,0,10,5,0.3281,1,1,10144
20260527T113125Z-80df8c,b4d8e65,10bba05d07,JPM,jpm-quickfact-eps,What's JPM's latest EPS?,10,0,0,10,5,0.2266,1,1,5906
20260527T113125Z-80df8c,b4d8e65,10bba05d07,AMZN,amzn-meta-fundamental,Compare AMZN vs META -- which has the stronger fundamental case?,10,0,0,10,5,0.2085,1,1,6708
20260527T113125Z-80df8c,b4d8e65,10bba05d07,TSLA,tsla-v-technical,Compare TSLA vs V on technical momentum -- who has the stronger chart setup?,10,0,0,10,5,0.0986,1,1,6331
